10,715
10.02,610
10.04,629
10.06,678
10.08,681
10.1,647
10.12,680
10.14,692
10.16,685
10.18,671
10.2,644
10.22,656
10.24,660
10.26,664
10.28,643
10.3,669
10.32,685
10.34,659
10.36,642
10.38,615
10.4,636
10.42,664
10.44,657
10.46,719
10.48,651
10.5,659
10.52,665
10.54,638
10.56,703
10.58,728
10.6,664
10.62,646
10.64,653
10.66,680
10.68,666
10.7,707
10.72,636
10.74,619
10.76,683
10.78,684
10.8,694
10.82,626
10.84,654
10.86,682
10.88,677
10.9,624
10.92,647
10.94,655
10.96,673
10.98,660
11,642
11.02,693
11.04,666
11.06,658
11.08,660
11.1,645
11.12,663
11.14,689
11.16,676
11.18,684
11.2,666
11.22,638
11.24,626
11.26,700
11.28,666
11.3,614
11.32,618
11.34,645
11.36,654
11.38,706
11.4,641
11.42,644
11.44,654
11.46,603
11.48,591
11.5,623
11.52,640
11.54,674
11.56,676
11.58,636
11.6,607
11.62,648
11.64,683
11.66,663
11.68,652
11.7,672
11.72,597
11.74,662
11.76,625
11.78,671
11.8,680
11.82,688
11.84,708
11.86,668
11.88,663
11.9,677
11.92,667
11.94,701
11.96,693
11.98,704
12,654
12.02,704
12.04,642
12.06,709
12.08,684
12.1,646
12.12,693
12.14,698
12.16,649
12.18,705
12.2,626
12.22,694
12.24,690
12.26,627
12.28,673
12.3,683
12.32,635
12.34,677
12.36,702
12.38,639
12.4,696
12.42,654
12.44,674
12.46,722
12.48,643
12.5,697
12.52,649
12.54,656
12.56,709
12.58,652
12.6,647
12.62,658
12.64,689
12.66,658
12.68,703
12.7,686
12.72,679
12.74,657
12.76,715
12.78,672
12.8,645
12.82,671
12.84,684
12.86,714
12.88,659
12.9,712
12.92,654
12.94,666
12.96,650
12.98,686
13,695
13.02,678
13.04,627
13.06,633
13.08,682
13.1,653
13.12,661
13.14,676
13.16,710
13.18,678
13.2,687
13.22,677
13.24,701
13.26,681
13.28,669
13.3,653
13.32,714
13.34,695
13.36,634
13.38,709
13.4,654
13.42,702
13.44,690
13.46,683
13.48,671
13.5,688
13.52,693
13.54,664
13.56,697
13.58,682
13.6,671
13.62,690
13.64,719
13.66,723
13.68,693
13.7,708
13.72,737
13.74,667
13.76,693
13.78,733
13.8,700
13.82,710
13.84,720
13.86,750
13.88,744
13.9,720
13.92,760
13.94,773
13.96,758
13.98,803
14,848
14.02,870
14.04,940
14.06,944
14.08,1023
14.1,1128
14.12,1322
14.14,1485
14.16,1705
14.18,1956
14.2,2225
14.22,2557
14.24,3300
14.26,4145
14.28,4224
14.3,3593
14.32,2680
14.34,1797
14.36,1223
14.38,946
14.4,896
14.42,875
14.44,781
14.46,787
14.48,774
14.5,709
14.52,755
14.54,738
14.56,765
14.58,715
14.6,727
14.62,753
14.64,705
14.66,705
14.68,717
14.7,720
14.72,685
14.74,675
14.76,691
14.78,706
14.8,713
14.82,691
14.84,719
14.86,673
14.88,703
14.9,721
14.92,674
14.94,700
14.96,702
14.98,687
15,669
15.02,669
15.04,684
15.06,749
15.08,697
15.1,684
15.12,679
15.14,692
15.16,637
15.18,694
15.2,717
15.22,686
15.24,618
15.26,670
15.28,626
15.3,648
15.32,720
15.34,687
15.36,679
15.38,696
15.4,685
15.42,717
15.44,659
15.46,654
15.48,680
15.5,658
15.52,647
15.54,676
15.56,621
15.58,732
15.6,637
15.62,633
15.64,663
15.66,703
15.68,682
15.7,651
15.72,698
15.74,633
15.76,676
15.78,688
15.8,695
15.82,666
15.84,648
15.86,689
15.88,634
15.9,683
15.92,648
15.94,712
15.96,673
15.98,662
16,652
16.02,655
16.04,663
16.06,656
16.08,610
16.1,686
16.12,675
16.14,691
16.16,662
16.18,643
16.2,639
16.22,688
16.24,676
16.26,664
16.28,626
16.3,688
16.32,635
16.34,629
16.36,712
16.38,647
16.4,665
16.42,685
16.44,700
16.46,692
16.48,617
16.5,683
16.52,637
16.54,667
16.56,687
16.58,674
16.6,720
16.62,699
16.64,639
16.66,742
16.68,645
16.7,687
16.72,647
16.74,650
16.76,708
16.78,671
16.8,665
16.82,681
16.84,589
16.86,693
16.88,638
16.9,673
16.92,673
16.94,653
16.96,656
16.98,653
17,600
17.02,662
17.04,649
17.06,630
17.08,690
17.1,734
17.12,729
17.14,604
17.16,657
17.18,639
17.2,688
17.22,627
17.24,673
17.26,645
17.28,661
17.3,691
17.32,683
17.34,680
17.36,680
17.38,666
17.4,676
17.42,649
17.44,668
17.46,681
17.48,683
17.5,648
17.52,664
17.54,669
17.56,670
17.58,662
17.6,644
17.62,660
17.64,706
17.66,700
17.68,639
17.7,655
17.72,684
17.74,662
17.76,692
17.78,666
17.8,691
17.82,662
17.84,685
17.86,641
17.88,683
17.9,669
17.92,636
17.94,708
17.96,713
17.98,701
18,638
18.02,635
18.04,615
18.06,692
18.08,663
18.1,684
18.12,682
18.14,663
18.16,670
18.18,669
18.2,683
18.22,668
18.24,646
18.26,667
18.28,675
18.3,674
18.32,634
18.34,645
18.36,624
18.38,672
18.4,667
18.42,724
18.44,659
18.46,624
18.48,673
18.5,669
18.52,680
18.54,719
18.56,717
18.58,627
18.6,699
18.62,651
18.64,701
18.66,669
18.68,668
18.7,650
18.72,644
18.74,620
18.76,663
18.78,675
18.8,624
18.82,603
18.84,678
18.86,629
18.88,630
18.9,666
18.92,654
18.94,664
18.96,671
18.98,702
19,677
19.02,712
19.04,602
19.06,656
19.08,684
19.1,655
19.12,621
19.14,674
19.16,712
19.18,701
19.2,590
19.22,663
19.24,661
19.26,629
19.28,678
19.3,698
19.32,687
19.34,693
19.36,672
19.38,677
19.4,717
19.42,666
19.44,690
19.46,707
19.48,706
19.5,638
19.52,699
19.54,717
19.56,688
19.58,718
19.6,627
19.62,719
19.64,719
19.66,688
19.68,698
19.7,694
19.72,749
19.74,665
19.76,735
19.78,735
19.8,747
19.82,762
19.84,829
19.86,895
19.88,923
19.9,970
19.92,1059
19.94,1162
19.96,1309
19.98,1502
20,1812
20.02,2126
20.04,2746
20.06,3328
20.08,3495
20.1,3081
20.12,2836
20.14,2441
20.16,2150
20.18,1883
20.2,1922
20.22,1960
20.24,2049
20.26,1933
20.28,1642
20.3,1463
20.32,1255
20.34,1028
20.36,881
20.38,786
20.4,830
20.42,795
20.44,813
20.46,739
20.48,804
20.5,708
20.52,737
20.54,719
20.56,683
20.58,681
20.6,753
20.62,727
20.64,739
20.66,733
20.68,730
20.7,722
20.72,747
20.74,704
20.76,690
20.78,731
20.8,758
20.82,711
20.84,720
20.86,669
20.88,687
20.9,733
20.92,732
20.94,702
20.96,677
20.98,678
21,684
21.02,697
21.04,650
21.06,693
21.08,721
21.1,689
21.12,734
21.14,648
21.16,665
21.18,668
21.2,651
21.22,654
21.24,694
21.26,708
21.28,646
21.3,668
21.32,721
21.34,676
21.36,697
21.38,679
21.4,701
21.42,658
21.44,714
21.46,679
21.48,647
21.5,702
21.52,670
21.54,632
21.56,642
21.58,679
21.6,643
21.62,655
21.64,649
21.66,684
21.68,665
21.7,642
21.72,680
21.74,665
