10,155
10.02,152
10.04,167
10.06,177
10.08,162
10.1,170
10.12,161
10.14,163
10.16,162
10.18,156
10.2,174
10.22,160
10.24,170
10.26,142
10.28,164
10.3,166
10.32,167
10.34,167
10.36,168
10.38,164
10.4,161
10.42,179
10.44,159
10.46,165
10.48,176
10.5,152
10.52,167
10.54,160
10.56,177
10.58,147
10.6,152
10.62,152
10.64,153
10.66,160
10.68,161
10.7,162
10.72,162
10.74,132
10.76,172
10.78,173
10.8,174
10.82,153
10.84,143
10.86,164
10.88,166
10.9,173
10.92,139
10.94,161
10.96,164
10.98,149
11,151
11.02,137
11.04,155
11.06,157
11.08,163
11.1,143
11.12,144
11.14,131
11.16,126
11.18,147
11.2,146
11.22,171
11.24,169
11.26,158
11.28,159
11.3,142
11.32,154
11.34,152
11.36,182
11.38,162
11.4,155
11.42,162
11.44,157
11.46,167
11.48,151
11.5,159
11.52,166
11.54,193
11.56,154
11.58,155
11.6,152
11.62,152
11.64,156
11.66,144
11.68,153
11.7,124
11.72,143
11.74,160
11.76,177
11.78,141
11.8,168
11.82,193
11.84,162
11.86,170
11.88,131
11.9,156
11.92,135
11.94,152
11.96,153
11.98,179
12,149
12.02,164
12.04,163
12.06,129
12.08,144
12.1,172
12.12,158
12.14,167
12.16,154
12.18,156
12.2,184
12.22,138
12.24,162
12.26,175
12.28,171
12.3,166
12.32,150
12.34,171
12.36,169
12.38,150
12.4,141
12.42,145
12.44,171
12.46,151
12.48,174
12.5,148
12.52,150
12.54,157
12.56,152
12.58,158
12.6,170
12.62,168
12.64,152
12.66,181
12.68,165
12.7,186
12.72,148
12.74,175
12.76,160
12.78,167
12.8,171
12.82,152
12.84,155
12.86,154
12.88,148
12.9,139
12.92,145
12.94,142
12.96,156
12.98,170
13,138
13.02,175
13.04,156
13.06,176
13.08,169
13.1,151
13.12,162
13.14,150
13.16,151
13.18,156
13.2,165
13.22,165
13.24,152
13.26,148
13.28,176
13.3,160
13.32,191
13.34,163
13.36,144
13.38,140
13.4,156
13.42,155
13.44,157
13.46,158
13.48,165
13.5,161
13.52,158
13.54,184
13.56,145
13.58,180
13.6,176
13.62,159
13.64,158
13.66,212
13.68,174
13.7,163
13.72,173
13.74,166
13.76,162
13.78,188
13.8,145
13.82,215
13.84,174
13.86,173
13.88,213
13.9,185
13.92,201
13.94,221
13.96,246
13.98,260
14,280
14.02,317
14.04,360
14.06,374
14.08,424
14.1,460
14.12,508
14.14,621
14.16,844
14.18,1123
14.2,1258
14.22,1228
14.24,851
14.26,634
14.28,423
14.3,323
14.32,243
14.34,225
14.36,227
14.38,219
14.4,183
14.42,209
14.44,193
14.46,188
14.48,183
14.5,183
14.52,195
14.54,164
14.56,189
14.58,163
14.6,172
14.62,169
14.64,169
14.66,141
14.68,166
14.7,176
14.72,169
14.74,165
14.76,149
14.78,161
14.8,150
14.82,138
14.84,193
14.86,159
14.88,174
14.9,167
14.92,171
14.94,166
14.96,155
14.98,174
15,170
15.02,157
15.04,158
15.06,172
15.08,163
15.1,128
15.12,158
15.14,175
15.16,154
15.18,185
15.2,163
15.22,178
15.24,155
15.26,180
15.28,153
15.3,157
15.32,170
15.34,185
15.36,152
15.38,147
15.4,161
15.42,163
15.44,169
15.46,169
15.48,154
15.5,165
15.52,151
15.54,165
15.56,149
15.58,165
15.6,160
15.62,146
15.64,174
15.66,157
15.68,163
15.7,155
15.72,180
15.74,151
15.76,146
15.78,145
15.8,161
15.82,139
15.84,155
15.86,185
15.88,168
15.9,158
15.92,164
15.94,147
15.96,163
15.98,154
16,167
16.02,159
16.04,133
16.06,134
16.08,145
16.1,150
16.12,137
16.14,175
16.16,145
16.18,142
16.2,142
16.22,149
16.24,151
16.26,136
16.28,149
16.3,157
16.32,140
16.34,157
16.36,150
16.38,146
16.4,136
16.42,163
16.44,160
16.46,136
16.48,136
16.5,128
16.52,152
16.54,151
16.56,137
16.58,128
16.6,151
16.62,161
16.64,128
16.66,149
16.68,152
16.7,163
16.72,135
16.74,133
16.76,159
16.78,130
16.8,137
16.82,175
16.84,148
16.86,128
16.88,138
16.9,144
16.92,151
16.94,115
16.96,164
16.98,142
17,139
17.02,130
17.04,138
17.06,154
17.08,143
17.1,127
17.12,131
17.14,150
17.16,142
17.18,128
17.2,133
17.22,128
17.24,144
17.26,124
17.28,138
17.3,149
17.32,157
17.34,136
17.36,146
17.38,136
17.4,131
17.42,140
17.44,141
17.46,148
17.48,147
17.5,135
17.52,140
17.54,133
17.56,162
17.58,142
17.6,141
17.62,119
17.64,125
17.66,159
17.68,116
17.7,125
17.72,150
17.74,121
17.76,124
17.78,147
17.8,117
17.82,134
17.84,148
17.86,119
17.88,140
17.9,131
17.92,144
17.94,125
17.96,133
17.98,119
18,129
18.02,150
18.04,132
18.06,137
18.08,113
18.1,102
18.12,130
18.14,132
18.16,130
18.18,130
18.2,140
18.22,127
18.24,108
18.26,134
18.28,124
18.3,135
18.32,124
18.34,135
18.36,130
18.38,111
18.4,117
18.42,133
18.44,152
18.46,108
18.48,131
18.5,133
18.52,134
18.54,142
18.56,113
18.58,113
18.6,136
18.62,105
18.64,120
18.66,115
18.68,106
18.7,96
18.72,96
18.74,100
18.76,116
18.78,115
18.8,147
18.82,122
18.84,106
18.86,107
18.88,127
18.9,111
18.92,117
18.94,112
18.96,124
18.98,100
19,114
19.02,117
19.04,89
19.06,117
19.08,109
19.1,91
19.12,118
19.14,101
19.16,118
19.18,103
19.2,93
19.22,129
19.24,117
19.26,118
19.28,91
19.3,91
19.32,103
19.34,92
19.36,119
19.38,93
19.4,106
19.42,97
19.44,84
19.46,97
19.48,90
19.5,100
19.52,107
19.54,127
19.56,114
19.58,98
19.6,102
19.62,125
19.64,115
19.66,101
19.68,105
19.7,124
19.72,123
19.74,102
19.76,142
19.78,118
19.8,119
19.82,127
19.84,130
19.86,145
19.88,159
19.9,168
19.92,190
19.94,185
19.96,229
19.98,266
20,296
20.02,377
20.04,418
20.06,450
20.08,594
20.1,743
20.12,992
20.14,1226
20.16,1497
20.18,1698
20.2,1628
20.22,1310
20.24,1008
20.26,728
20.28,457
20.3,328
20.32,280
20.34,203
20.36,184
20.38,163
20.4,168
20.42,123
20.44,146
20.46,150
20.48,149
20.5,118
20.52,122
20.54,98
20.56,115
20.58,101
20.6,102
20.62,94
20.64,96
20.66,86
20.68,89
20.7,102
20.72,112
20.74,91
20.76,89
20.78,96
20.8,77
20.82,107
20.84,99
20.86,88
20.88,89
20.9,82
20.92,93
20.94,76
20.96,89
20.98,83
21,98
21.02,84
21.04,73
21.06,106
21.08,72
21.1,78
21.12,76
21.14,70
21.16,96
21.18,68
21.2,77
21.22,80
21.24,77
21.26,69
21.28,88
21.3,75
21.32,77
21.34,77
21.36,89
21.38,71
21.4,77
21.42,72
21.44,77
21.46,55
21.48,81
21.5,87
21.52,65
21.54,90
21.56,70
21.58,75
21.6,71
21.62,64
21.64,76
21.66,92
21.68,96
21.7,100
21.72,94
21.74,81
21.76,99
21.78,75
21.8,90
21.82,94
21.84,88
21.86,82
21.88,97
21.9,86
21.92,74
21.94,76
21.96,79
21.98,91
22,92
22.02,113
22.04,87
22.06,63
22.08,88
22.1,84
22.12,79
22.14,78
22.16,85
22.18,77
22.2,63
22.22,74
22.24,84
22.26,61
22.28,71
22.3,67
22.32,74
22.34,80
22.36,66
22.38,72
22.4,76
22.42,84
22.44,67
22.46,72
22.48,72
22.5,76
22.52,78
22.54,69
22.56,71
22.58,76
22.6,68
22.62,64
22.64,69
22.66,81
22.68,78
22.7,63
22.72,74
22.74,82
22.76,82
22.78,80
22.8,77
22.82,103
22.84,68
22.86,74
22.88,74
22.9,80
22.92,78
22.94,89
22.96,85
22.98,103
23,96
23.02,97
23.04,69
23.06,89
23.08,101
23.1,90
23.12,76
23.14,81
23.16,82
23.18,72
23.2,76
23.22,83
23.24,71
23.26,95
23.28,84
23.3,73
23.32,80
23.34,76
23.36,86
23.38,100
23.4,92
23.42,95
23.44,98
23.46,102
23.48,124
23.5,95
23.52,92
23.54,112
23.56,77
23.58,94
23.6,92
23.62,92
23.64,108
23.66,99
23.68,80
23.7,72
23.72,78
23.74,91
23.76,82
23.78,89
23.8,80
23.82,92
23.84,106
23.86,85
23.88,102
23.9,88
23.92,75
23.94,85
23.96,76
23.98,81
24,69
24.02,71
24.04,79
24.06,75
24.08,73
24.1,76
24.12,72
24.14,75
24.16,70
24.18,62
24.2,75
24.22,74
24.24,68
24.26,66
24.28,70
24.3,66
24.32,62
24.34,60
24.36,56
24.38,71
24.4,66
24.42,63
24.44,67
24.46,61
24.48,62
24.5,71
24.52,57
24.54,69
24.56,50
24.58,73
24.6,44
24.62,49
24.64,68
24.66,56
24.68,62
24.7,57
24.72,52
24.74,57
24.76,63
24.78,64
24.8,76
24.82,59
24.84,67
24.86,62
24.88,76
24.9,71
24.92,63
24.94,59
24.96,73
24.98,73
25,69
25.02,71
25.04,74
25.06,85
25.08,83
25.1,73
25.12,80
25.14,66
25.16,78
25.18,79
25.2,71
25.22,80
25.24,79
25.26,70
25.28,82
25.3,75
25.32,84
25.34,77
25.36,79
25.38,80
25.4,82
25.42,79
25.44,85
25.46,79
25.48,84
25.5,90
25.52,73
25.54,84
25.56,98
25.58,76
25.6,76
25.62,75
25.64,70
25.66,67
25.68,73
25.7,90
25.72,58
25.74,63
25.76,71
25.78,79
25.8,57
25.82,79
25.84,59
25.86,61
25.88,72
25.9,69
25.92,72
25.94,65
25.96,64
25.98,73
26,63
26.02,69
26.04,56
26.06,76
26.08,53
26.1,68
26.12,74
26.14,69
26.16,76
26.18,62
26.2,75
26.22,61
26.24,65
26.26,62
26.28,73
26.3,72
26.32,61
26.34,69
26.36,80
26.38,66
26.4,58
26.42,62
26.44,65
26.46,64
26.48,60
26.5,67
26.52,65
26.54,64
26.56,62
26.58,72
26.6,63
26.62,65
26.64,78
26.66,72
26.68,59
26.7,81
26.72,50
26.74,82
26.76,64
26.78,75
26.8,63
26.82,60
26.84,71
26.86,72
26.88,68
26.9,66
26.92,66
26.94,69
26.96,67
26.98,75
27,65
27.02,67
27.04,76
27.06,69
27.08,68
27.1,77
27.12,69
27.14,56
27.16,72
27.18,73
27.2,73
27.22,54
27.24,63
27.26,68
27.28,72
27.3,61
27.32,72
27.34,62
27.36,69
27.38,75
27.4,68
27.42,78
27.44,59
27.46,63
27.48,75
27.5,72
27.52,62
27.54,78
27.56,81
27.58,85
27.6,81
27.62,71
27.64,77
27.66,78
27.68,103
27.7,95
27.72,80
27.74,73
27.76,71
27.78,114
27.8,111
27.82,97
27.84,94
27.86,95
27.88,95
27.9,120
27.92,97
27.94,123
27.96,99
27.98,108
28,114
28.02,114
28.04,114
28.06,131
28.08,132
28.1,119
28.12,117
28.14,118
28.16,143
28.18,142
28.2,128
28.22,136
28.24,165
28.26,138
28.28,165
28.3,172
28.32,157
28.34,190
28.36,189
28.38,213
28.4,236
28.42,244
28.44,289
28.46,303
28.48,378
28.5,502
28.52,573
28.54,699
28.56,866
28.58,1060
28.6,1442
28.62,2028
28.64,2470
28.66,2812
28.68,3309
28.7,3364
28.72,2966
28.74,2378
28.76,2060
28.78,1698
28.8,1189
28.82,878
28.84,642
28.86,511
28.88,421
28.9,349
28.92,303
28.94,266
28.96,288
28.98,221
29,213
29.02,208
29.04,182
29.06,170
29.08,153
29.1,184
29.12,151
29.14,156
29.16,125
29.18,132
29.2,120
29.22,114
29.24,94
29.26,112
29.28,121
29.3,107
29.32,96
29.34,86
29.36,100
29.38,99
29.4,96
29.42,77
29.44,101
29.46,82
29.48,95
29.5,89
29.52,83
29.54,98
29.56,71
29.58,80
29.6,93
29.62,76
29.64,71
29.66,78
29.68,83
29.7,90
29.72,70
29.74,81
29.76,76
29.78,94
29.8,72
29.82,83
29.84,84
29.86,78
29.88,63
29.9,78
29.92,73
29.94,84
29.96,70
29.98,75
30,71
30.02,69
30.04,90
30.06,90
30.08,87
30.1,76
30.12,67
30.14,70
30.16,79
30.18,77
30.2,84
30.22,74
30.24,78
30.26,79
30.28,59
30.3,85
30.32,98
30.34,81
30.36,90
30.38,94
30.4,72
30.42,87
30.44,80
30.46,86
30.48,82
30.5,76
30.52,74
30.54,69
30.56,84
30.58,81
30.6,83
30.62,81
30.64,79
30.66,87
30.68,69
30.7,82
30.72,76
30.74,74
30.76,82
30.78,71
30.8,85
30.82,90
30.84,78
30.86,90
30.88,77
30.9,88
30.92,83
30.94,93
30.96,82
30.98,80
31,82
31.02,101
31.04,85
31.06,90
31.08,97
31.1,96
31.12,98
31.14,103
31.16,100
31.18,102
31.2,98
31.22,112
31.24,111
31.26,128
31.28,131
31.3,110
31.32,128
31.34,140
31.36,122
31.38,118
31.4,124
31.42,125
31.44,115
31.46,115
31.48,134
31.5,119
31.52,137
31.54,131
31.56,133
31.58,136
31.6,133
31.62,134
31.64,132
31.66,139
31.68,141
31.7,130
31.72,134
31.74,143
31.76,151
31.78,131
31.8,148
31.82,135
31.84,140
31.86,149
31.88,148
31.9,145
31.92,155
31.94,205
31.96,219
31.98,224
32,237
32.02,281
32.04,316
32.06,391
32.08,518
32.1,670
32.12,804
32.14,1003
32.16,1124
32.18,1059
32.2,811
32.22,720
32.24,665
32.26,579
32.28,363
32.3,271
32.32,204
32.34,186
32.36,178
32.38,152
32.4,120
32.42,124
32.44,129
32.46,115
32.48,110
32.5,88
32.52,108
32.54,100
32.56,109
32.58,94
32.6,81
32.62,83
32.64,66
32.66,85
32.68,90
32.7,79
32.72,75
32.74,64
32.76,102
32.78,72
32.8,61
32.82,71
32.84,69
32.86,80
32.88,64
32.9,66
32.92,70
32.94,67
32.96,69
32.98,77
33,94
33.02,72
33.04,80
33.06,72
33.08,91
33.1,77
33.12,68
33.14,58
33.16,86
33.18,93
33.2,97
33.22,66
33.24,77
33.26,78
33.28,89
33.3,104
33.32,62
33.34,70
33.36,66
33.38,72
33.4,67
33.42,72
33.44,68
33.46,79
33.48,73
33.5,79
33.52,79
33.54,79
33.56,84
33.58,82
33.6,87
33.62,81
33.64,83
33.66,83
33.68,84
33.7,80
33.72,85
33.74,85
33.76,90
33.78,82
33.8,89
33.82,64
33.84,72
33.86,72
33.88,100
33.9,51
33.92,77
33.94,94
